sample_id,category,family,variant,severity,seed,applicable,status,reason,expected_axis,expected_page,expected_bbox,target_page,target_bbox,localization_applicable,predicted_page,predicted_bbox,components,variant_id,artifact_kind,is_ai_output,source_pdf,candidate_pdf,metric_adapter,axis_content,axis_layout,axis_typography,axis_appearance,axis_structure,axis_pagination
01_prose_sections_002,01_prose_sections,identity_lossless_roundtrip,lossless_roundtrip,0,20260715,true,applied,,invariant,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,a0b41082cef02291,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__lossless_roundtrip__s0.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,1.0,1.0,1.0,,1.0
01_prose_sections_002,01_prose_sections,canvas_translation,translate_right,1,20260715,true,applied,,layout,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,d3178d75273618eb,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__translate_right__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.7797936549037295,1.0,1.0,,1.0
01_prose_sections_002,01_prose_sections,canvas_translation,translate_right,2,20260715,true,applied,,layout,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,cb5cac7b2b46ea94,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__translate_right__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.3378961775961802,1.0,0.7912209154513931,,1.0
01_prose_sections_002,01_prose_sections,canvas_translation,translate_right,3,20260715,true,applied,,layout,,,0,"[0.0, 0.0, 1.0, 1.0]",false,,,,0eaf7e9ce344b604,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__translate_right__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.0,1.0,0.7539266725986485,,1.0
01_prose_sections_002,01_prose_sections,largest_block_displacement,block_down,1,20260715,true,applied,,layout,0,"[0.117647, 0.532636, 0.882211, 0.584414]",0,"[0.117647, 0.532636, 0.882211, 0.584414]",true,0,"[0.11862745098039215, 0.5333333333333333, 0.8813725490196078, 0.5840909090909091]",,ba63900c7f7f8145,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__block_down__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.5686273649382493,0.9270409165125936,0.9096270753512766,,1.0
01_prose_sections_002,01_prose_sections,largest_block_displacement,block_down,2,20260715,true,applied,,layout,0,"[0.117647, 0.532636, 0.882211, 0.593252]",0,"[0.117647, 0.532636, 0.882211, 0.593252]",true,0,"[0.11862745098039215, 0.5333333333333333, 0.8813725490196078, 0.5931818181818181]",,7561b28760c85b7c,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__block_down__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.04347813395334548,0.776836595505877,0.8104587460439764,,1.0
01_prose_sections_002,01_prose_sections,largest_block_displacement,block_down,3,20260715,true,applied,,layout,0,"[0.117647, 0.532636, 0.882211, 0.610929]",0,"[0.117647, 0.532636, 0.882211, 0.610929]",true,0,"[0.11862745098039215, 0.5333333333333333, 0.8813725490196078, 0.6106060606060606]",,50287cb45a096585,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__block_down__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,1.0,0.0,0.5454955638202438,0.7642377419765392,,1.0
01_prose_sections_002,01_prose_sections,text_span_deletion,text_deletion,1,20260715,true,applied,,content,0,"[0.827095, 0.549745, 0.861551, 0.563519]",0,"[0.827095, 0.549745, 0.861551, 0.563519]",true,0,"[0.8274509803921568, 0.5553030303030303, 0.8607843137254902, 0.5590909090909091]",,d070dbfaa7bb6d89,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__text_deletion__s1.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.994186046511628,1.0,0.994186046511628,0.9991261679101969,,1.0
01_prose_sections_002,01_prose_sections,text_span_deletion,text_deletion,2,20260715,true,applied,,content,0,"[0.117647, 0.549745, 0.882211, 0.580626]",0,"[0.117647, 0.549745, 0.882211, 0.580626]",true,0,"[0.11862745098039215, 0.5553030303030303, 0.8813725490196078, 0.5803030303030303]",,a0c687dcc1131f16,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__text_deletion__s2.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.973293768545994,1.0,0.973293768545994,0.9802766744281605,,1.0
01_prose_sections_002,01_prose_sections,text_span_deletion,text_deletion,3,20260715,true,applied,,content,0,"[0.117647, 0.549745, 0.882211, 0.949854]",0,"[0.117647, 0.549745, 0.882211, 0.949854]",true,0,"[0.11862745098039215, 0.5507575757575758, 0.8813725490196078, 0.946969696969697]",,8ac092f70ed0dee3,controlled_reference_perturbation,false,data/latex_benchmark_v0/corpus/01_prose_sections/01_prose_sections_002/reference.pdf,results/metric_research_v1/pilot_11_nested_v4/audit/01_prose_sections_002__text_deletion__s3.pdf,pdf_metric_axes_v1.evaluate_pdf_pair,0.91875,1.0,0.91875,0.9400626423690205,,1.0
